scenario,volume_elasticity,psi,sigma_idea,payline,capacity_target,triage_noise_mult,resub_intensity,mechanism,reaches,lands,lumpy,feasible,achieved_load,target_load,ref_load,min_load_share,welfare,q_sd_between,q_sd_within,mean_quality_funded,mean_quality_funded_sem,applicant_quality_premium,applicant_quality_premium_sem,volume_advantage,volume_advantage_sem,volume_gini,volume_gini_sem,n_active,n_active_sem,n_winners,n_winners_sem,hhi_institution,hhi_institution_sem,success_rate,success_rate_sem,review_load,review_load_sem,submitted,submitted_sem,intended,intended_sem,funded,funded_sem,wasted_effort,wasted_effort_sem,submitted_effort,submitted_effort_sem
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,cooling off,True,True,True,True,2872.316666666666,2816.8769989639345,4741.733333333334,0.21004977082923262,0.24651681787932217,0.04483532508886234,0.02688839884169215,1.3700821803906684,0.012942843504629528,0.9943786994363316,0.006161109751462681,1.3614164211861735,0.004406222610059335,0.2942678131057574,0.0003535989825350447,1268.8722222222223,1.4747814614874377,412.38333333333327,1.1347028267570791,0.02279834292318163,7.507584387731566e-05,0.2393035698827547,0.0004105963722769182,2872.316666666666,4.931415986951774,2872.316666666666,4.931415986951774,3944.672222222222,6.642853724994421,687.0,0.0,0.0,0.0,3818.183546362177,6.33697543111083
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,resubmission limit,True,True,True,True,3002.2555555555555,2816.8769989639345,4741.733333333334,0.6345499536034642,0.239110279090371,0.04021042330930187,0.027500488704202356,1.3506294177462956,0.01160774936092712,1.1765633890739846,0.006109547586449548,1.3006822275962888,0.004094349787710084,0.2783975356100102,0.00023721790008453389,1554.9833333333333,1.2731129165618067,417.02777777777777,0.923120835166632,0.02273986450616695,8.711397260860221e-05,0.2289097976536035,0.0003536935952858026,3002.2555555555555,4.622713891876774,3002.2555555555555,4.622713891876774,3998.016666666667,6.652657629500662,687.0,0.0,0.0,0.0,3880.5626153822304,6.397283225871929
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,two-stage EOI,True,True,False,True,2830.9822222222224,2816.8769989639345,4741.733333333334,0.15104087581662587,0.2405011973678187,0.04306992272400278,0.026710823516244573,1.3931679134306763,0.012433215739339693,0.7623990031007836,0.005721740017181094,1.3745927590999336,0.005249140714932883,0.28356628579065446,0.00036567512719864385,1134.2388888888888,1.665786804789967,414.60555555555555,1.1198382017971475,0.02282216746344687,8.95395857619117e-05,0.33342197342192753,0.0006122616110510559,2830.9822222222224,5.196387850142981,2061.016666666667,3.7863757624067698,3849.827777777777,7.050116212397173,687.0,0.0,268.32166666666666,0.489574387410208,3711.3107301861914,6.801273040737945
S0_null,0.04310693708985061,0.8820459546232169,0.262608991799164,0.22894267221321246,0.5940606105286255,2.429201374593316,0.7809530485505415,random (placebo),True,True,False,True,2821.683333333333,2816.8769989639345,4741.733333333334,0.01266297368988368,0.20889348553570528,0.03183087204103071,0.029147856057704872,1.151485118363013,0.009188781270714807,1.0251416885697595,0.004518305242100767,1.3069610765116564,0.0033147686581400646,0.27803900519803043,0.00041689550050477817,1503.8777777777777,2.0729431139709997,468.0444444444445,0.8492949475703796,0.02224729449038673,4.487144761654649e-05,0.2435389473678117,0.00044701134473436305,2821.683333333333,5.182105476707034,2821.683333333333,5.182105476707034,3916.038888888889,7.19804714600075,687.0,0.0,0.0,0.0,3786.9552240305534,6.960253323737081
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,no cap (infeasible),False,False,False,False,9731.916666666668,9731.916666666668,9731.916666666668,1.0,0.10876628745915735,0.033774072615567294,0.14014773648561787,2.276353646656411,0.009749734958113872,0.9038948456849373,0.00601430641163594,1.7690574102272725,0.01293195208960478,0.2788627972683936,0.000711257426551351,1969.572222222222,0.3842398883600751,365.2277777777778,0.5674954327725763,0.02277062216569674,4.5643430365915014e-05,0.04788651482627801,8.545081691922869e-05,9731.916666666668,17.221168019217725,9731.916666666668,17.221168019217725,9731.916666666668,17.221168019217725,465.0,0.0,0.0,0.0,9731.916666666668,17.221168019217725
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,individual cap,True,False,True,False,8174.150000000001,7543.887174557517,9731.916666666668,0.034237859962494545,0.12779292149941782,0.036520967590971114,0.1257441695168984,2.265188535670221,0.010542695234856386,0.8834231324724001,0.007537104719802327,1.7029399872694606,0.015386373280355603,0.21247198172498605,0.0004874203041702903,1966.7888888888892,0.3037180747195316,370.06111111111113,0.7691202868945053,0.022716306316722553,6.495685462935138e-05,0.05690388238623225,4.224055515598501e-05,8174.150000000001,6.363951110542349,8174.150000000001,6.363951110542349,8640.066666666668,7.214612930063561,465.0,0.0,0.0,0.0,8242.339690868177,6.448917228008134
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,institutional cap,True,True,False,True,7426.655555555554,7543.887174557517,9731.916666666668,0.005137734088009384,0.13054883243800436,0.03494227681748167,0.13899133131081665,2.2798614493921487,0.01008696646333573,0.8278787342321943,0.0073267668569395655,1.8754559096199328,0.020036003014975042,0.31392995322212225,0.0006399261662009853,1852.6555555555553,1.648503725877247,364.0611111111111,0.7201972388524787,0.02285032309451317,3.79463132065424e-05,0.06261249956951791,8.195100295743851e-06,7426.655555555554,0.9706061604703385,7426.655555555554,0.9706061604703385,8120.605555555554,6.359803579613774,465.0,0.0,693.9499999999999,6.2152095673701915,7426.655555555554,0.9706061604703385
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,institutional prop,True,False,False,False,5997.961111111112,7543.887174557517,9731.916666666668,0.005137734088009384,0.1492545375731652,0.03065978001752897,0.13456934412524105,2.271140497863323,0.00885071612320753,0.7626451421781547,0.005100935717777703,1.9248705589202935,0.01749608553520957,0.32737338674204836,0.00090322572400881,1737.6777777777777,1.3502919832225553,361.9833333333333,0.7475267863403264,0.02281265656916021,5.373133294006857e-05,0.07752637338334763,3.624021960788595e-06,5997.961111111112,0.2800262533787807,5997.961111111112,0.2800262533787807,7075.7,4.745705129031608,465.0,0.0,1077.7388888888888,4.651848467422483,5997.961111111112,0.2800262533787807
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,cooling off,True,False,True,False,5258.861111111111,7543.887174557517,9731.916666666668,0.09570571059143881,0.18280995222850493,0.0377366396426889,0.053771047578265674,2.1400902854087924,0.01089362952800917,1.0082896505264864,0.00702640702665749,2.0553606326945686,0.011006605967985049,0.32738312540894315,0.0004910683589855891,1543.6666666666667,0.847456086285196,329.5388888888889,0.7139051014155583,0.02335324571883712,9.124836994121228e-05,0.08844238190415554,7.413198835303475e-05,5258.861111111111,4.421339882028172,5258.861111111111,4.421339882028172,6521.033333333333,6.91836719998326,465.0,0.0,0.0,0.0,5443.587565031481,4.573918064453169
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,resubmission limit,True,True,True,True,7656.933333333333,7543.887174557517,9731.916666666668,0.3087664015025018,0.12836242601553435,0.03996728696773987,0.0396971513157909,2.1405816212976845,0.011537561944801818,1.008651874530717,0.0071574666067257715,1.810735749094013,0.017187813853776063,0.27810280795302567,0.00041934523556786014,1947.0333333333335,0.6718234897253867,352.3611111111111,0.9239593594241925,0.023080792898344065,6.646538062850633e-05,0.0607379524457313,8.798644730756362e-05,7656.933333333333,11.081424989502919,7656.933333333333,11.081424989502919,8322.722222222224,12.835291293202857,465.0,0.0,0.0,0.0,7754.375519382626,11.32985963503552
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,two-stage EOI,True,True,False,True,7538.072222222224,7543.887174557517,9731.916666666668,0.07451997864986057,0.14874342896443024,0.03546341216613551,0.135473868199809,2.345930215652282,0.010237405280250493,0.7792310506403574,0.006076266460745284,1.900692233302001,0.016798983440258958,0.3362951047896055,0.0007378901944774911,1723.783333333333,1.9465781943365887,359.15555555555557,0.7031594563823255,0.02289508099844555,5.494729633125462e-05,0.07674725673471965,9.697801450719412e-05,7538.072222222224,9.605491338855611,6060.472222222223,7.718884352375158,7388.0,9.433060280875294,465.0,0.0,199.12916666666663,0.25714769465948406,7134.690941374363,9.089961502522463
S0_null,0.04823557303017492,0.14635598111574222,0.8932144955235548,0.15515060929671826,0.7751697258564191,3.207828732992701,1.4098919851076983,random (placebo),True,True,False,True,7558.183333333333,7543.887174557517,9731.916666666668,0.006169847780356158,0.13028720729036097,0.030542924290713622,0.08491883336303958,2.143058734177513,0.008816982780540935,0.9070146884626779,0.0066588497700061375,1.8595017201065434,0.01971695003623322,0.28427311913188275,0.00047588618492582917,1938.2666666666664,0.788212827400986,365.24444444444447,0.8173758344665734,0.02288953122390514,6.314449711710935e-05,0.06157256539554513,9.185053594228329e-05,7558.183333333333,11.250610533377166,7558.183333333333,11.250610533377166,8176.366666666668,12.157234478628345,465.0,0.0,0.0,0.0,7648.6581615927325,11.383296706249176
S0_null,0.053774083839443966,0.47737397306771945,0.6427377493189459,0.2843136304338744,0.47476317077748986,3.6719359883652607,0.8675967657229442,no cap (infeasible),False,False,False,False,4951.372222222221,4951.372222222221,4951.372222222221,1.0,0.24694429536524587,0.03376628160560109,0.028304137640389183,1.4334268751555896,0.009747485887263251,0.8647353210259694,0.0057438817110322254,1.6197330667114231,0.009035076004059332,0.2932990837912217,0.0003410703900620661,1819.1000000000001,0.9670497325294017,572.9055555555556,0.7939781071086938,0.021749089598030444,4.089263662573835e-05,0.17231080450372718,0.0003233639511461078,4951.372222222221,9.256067109682435,4951.372222222221,9.256067109682435,4951.372222222221,9.256067109682435,853.0,0.0,0.0,0.0,4951.372222222221,9.256067109682435
S0_null,0.053774083839443966,0.47737397306771945,0.6427377493189459,0.2843136304338744,0.47476317077748986,3.6719359883652607,0.8675967657229442,individual cap,True,True,True,True,2393.0444444444443,2350.729175921808,4951.372222222221,0.06710148813965154,0.34495043705443557,0.031065870516941613,0.02879071827960616,1.228411723504833,0.00896794435278315,0.7574258756959883,0.004640422359059287,1.3551131243591916,0.002599589912841924,0.19445573607842778,0.00023057549905942026,1638.3,1.9791250660168058,669.5944444444444,0.6558957343708558,0.021229549264936406,3.166166309646131e-05,0.3565312653360679,0.0003744746278076424,2393.0444444444443,2.518274398943164,2393.0444444444443,2.518274398943164,3743.338888888889,6.571064303676607,853.0,0.0,0.0,0.0,3037.639868200158,4.26056281132886
